id,name,message,story,link,description,created_time,likes,shares,comments
112784955679_10155399452210680,"Höchster Berg der Welt: Umstritten: Everest-Besteigung für Eilige.","Gipfel-Aspiranten verbringen für die Besteigung des Mount Everest normalerweise zwei Monate auf dem Berg. Mittlerweile ist auch ein Schnellaufstieg in 35 Tagen möglich. Kosten: Mindestens 75.000 Euro.",,http://www.heute.de/hoechster-berg-der-welt-mount-everest-besteigung-fuer-eilige-47240288.html,,Wed May 24 17:01:00 CEST 2017,0,0,0
112784955679_10155399816530680,"Muslime im Westen wollen Teilhabe","Usama Hasan ist Kenner der islamistischen Szene in Großbritannien. Er war selbst Dschihadist. Wie er dazu wurde, warum er ausstieg und was eine Gesellschaft gegen Islamismus tun kann:",,https://www.facebook.com/ZDFheute/videos/10155399816530680/,,Wed May 24 16:02:00 CEST 2017,25,9,52
112784955679_10155399751005680,"Timeline Photos","Nach der Absage einer Türkei-Reise von Bundestagsabgeordneten sieht Claudia Roth eine „neue Eskalationsstufe“ in der Krise der deutsch-türkischen Beziehungen erreicht.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155399751005680/?type=3,,Wed May 24 14:55:50 CEST 2017,38,7,134
112784955679_10155399595260680,"Timeline Photos","Der Papst scheint den Präsidenten beeindruckt zu haben: ''Ich werde nicht vergessen, was Sie gesagt haben'', sagte Trump.  Mehr: http://ly.zdf.de/LoE/",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155399595260680/?type=3,,Wed May 24 13:44:24 CEST 2017,123,41,133
112784955679_10155399559590680,"Sicherheit bei Konzerten: Hundertprozentiger Schutz unmöglich","Konzertveranstalter stoßen trotz verstärkter Sicherheits-Anstrengungen an Grenzen. Allgemeine Erkenntnis: Absolute Sicherheit gibt es nicht.",,http://www.heute.de/nach-anschlag-auf-konzert-in-manchester-diskussion-ueber-sicherheit-bei-events-47238238.html,,Wed May 24 13:25:57 CEST 2017,23,5,54
112784955679_10155399394635680,"Diana Zimmermann aus Manchester","Die britische Polizei hat drei weitere Männer im Zusammenhang mit dem Anschlag von Manchester festgenommen. ZDF-Korrespondentin Diana Zimmermann zu den neusten Entwicklungen:",,https://www.facebook.com/ZDFheute/videos/10155399394635680/,,Wed May 24 12:40:16 CEST 2017,36,17,22
112784955679_10155399343115680,"Timeline Photos","Können Sie ein Unfallopfer in die stabile Seitenlage legen, eine Blutung stoppen oder einen Verletzten wiederbeleben?",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155399343115680/?type=3,,Wed May 24 11:52:00 CEST 2017,71,64,130
112784955679_10155399244815680,"Manchester hält zusammen","Manchester hält zusammen! Der verheerende Anschlag mit min. 22 Toten hat eine Welle der Hilfsbereitschaft ausgelöst. In völlig unterschiedlicher Art und Weise – vom Obdachlosen, der zum Erst-Helfer wurde, bis hin zu kostenlosen Taxi-Fahrten:",,https://www.facebook.com/ZDFheute/videos/10155399244815680/,,Wed May 24 10:54:53 CEST 2017,547,142,62
112784955679_10155399067605680,"''Wenn Populisten regieren ...''","US-Präsident Trump befindet sich derzeit auf seiner ersten Auslandsreise – die USA aber sind weiterhin gespalten. Für die ''auslandsjournal''-Doku ''Wenn Populisten regieren ...'' geht Dunja Hayali der Frage nach: Was eint die neue Internationale der Populisten? Heute um 22.15 Uhr im ZDF.",,https://www.facebook.com/ZDFheute/videos/10155399067605680/,,Wed May 24 09:09:26 CEST 2017,41,5,54
112784955679_10155399030450680,"Karlsruhe verhandelt AfD-Klage: ''Rote Karte'' für Wanka?","Bundesbildungsministerin Wanka muss sich vor dem Bundesverfassungsgericht für eine kritische Pressemitteilung über die AfD rechtfertigen. Hat sie gegen ihre partei-politische Neutralitätspflicht verstoßen?",,http://www.heute.de/verfassungsrichter-in-karlsruhe-verhandeln-afd-klage-gegen-bildungsministerin-wanka-47237944.html,,Wed May 24 08:37:39 CEST 2017,65,5,59
112784955679_10155398810665680,"Sicherheitsstufe erhöht: May: Neuer Anschlag könnte bevorstehen - heute-Nachrichten","Die Terrorwarnstufe in Großbritannien wurde auf das höchste Niveau ''kritisch'' angehoben. Es wird vermutet, dass ein weiterer Anschlag unmittelbar bevorstehen könnte.",,http://www.heute.de/premierministerin-may-sicherheitsstufe-auf-kritisch-erhoeht-anschlag-koennte-kurz-bevorstehen-47237576.html,"Der Selbstmordanschlag auf ein Popkonzert in Manchester war ein Schock für Großbritannien. Jetzt hat Premierministerin Theresa May bekanntgegeben, dass die Terrorwarnstufe auf das höchste Niveau ''kritisch'' angehoben wird. Es werde vermutet, dass ein weiterer Anschlag unmittelbar bevorstehen könnte.",Wed May 24 06:33:58 CEST 2017,36,16,66
112784955679_10155397928835680,"ZDF heuteplus",,"ZDF heute shared ZDF heuteplus's live video.",https://www.facebook.com/heuteplus/videos/1608713565807552/,"Theresa May erhöht die Sicherheitsstufe auf ''kritisch'': Was wir über den Attentäter von Manchester wissen - und wie die Menschen den ''Tag danach'' verbracht haben:",Tue May 23 22:58:50 CEST 2017,45,0,13
112784955679_10155397877330680,"Wie Kindernachrichten den Terror erklären","Wie erklärt man Kindern, wieso es Terror gibt und wie man damit umgehen kann? Die Kindernachrichten der BBC, „Newsround“, haben das heute gemacht:",,https://www.facebook.com/ZDFheute/videos/10155397877330680/,,Tue May 23 22:42:23 CEST 2017,174,67,89
112784955679_1608806085798300,,"Macht Trump Geschäfte mit der Mafia? ZDF zooms Recherchen führen immer wieder in den Trump Tower ...",,https://www.facebook.com/ZDFheute/videos/1608806085798300/,,Tue May 23 22:15:00 CEST 2017,152,100,118
112784955679_10155397559475680,"Timeline Photos","Mehrere Tausend Menschen sind am Abend auf dem Albert Square im Zentrum von Manchester zu einer Gedenkfeier für die Opfer zusammengekommen. „Wir werden allen Terroristen trotzen“, sagte Bürgermeister Eddy Newman",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155397559475680/?type=3,,Tue May 23 21:30:00 CEST 2017,261,29,78
112784955679_10155397530870680,"Timeline Photos","Eltern können frei wählen, ob sie ihre Kinder impfen lassen oder nicht. Was aber, wenn die Mutter Impfgegner und der Vater Impfbefürworter ist? Der BGH urteilte heute zugunsten des Impfens.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155397530870680/?type=3,,Tue May 23 20:39:40 CEST 2017,819,35,68
112784955679_10155397427065680,"Timeline Photos","Der philippinische Präsident Rodrigo Duterte hat im Süden seines Landes für 60 Tage das Kriegsrecht verhängt. Duterte reagierte damit auf einen Angriff von etwa 100 islamistischen Rebellen in der Großstadt Marawi.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155397427065680/?type=3,,Tue May 23 19:55:30 CEST 2017,48,13,38
112784955679_10155397255110680,"ZDFspezial: Anschlag in Manchester","JETZT LIVE+++ ZDFspezial: Anschlag auf Konzert – Terror in Manchester.","ZDF heute was live.",https://www.facebook.com/ZDFheute/videos/10155397255110680/,,Tue May 23 19:22:35 CEST 2017,118,82,321
112784955679_10155397194805680,"Schlafatlas: Rheinland-Pfalz ist Land der Frühaufsteher","Jetzt ist es amtlich: Die Norddeutschen schlafen besser als die Menschen in Süddeutschland. Die Bayern aber haben den größten Anteil an Schnarchern. Weitere kuriose Fakten aus dem Schlafatlas:",,https://www.facebook.com/ZDFheute/videos/10155397194805680/,,Tue May 23 18:47:50 CEST 2017,75,33,93
112784955679_10155396977355680,"Landeswahlleiter lässt NRW-Wahlkreise überprüfen","Nach der Landtagswahl in Nordrhein-Westfalen werden alle 128 Wahlkreise noch einmal überprüft. Hintergrund sind außergewöhnlich viele fehlerhaft übermittelte Schnellmeldungen.",,https://www.facebook.com/ZDFheute/videos/10155396977355680/,,Tue May 23 17:03:28 CEST 2017,134,131,220
112784955679_10155396794055680,"Timeline Photos","Der britische Schauspieler Roger Moore ist tot. Moore spielte in den 1970er und 1980er Jahren den britischen Geheimdienstagenten James Bond.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155396794055680/?type=3,,Tue May 23 15:31:30 CEST 2017,559,1083,139
112784955679_10155396677270680,"Timeline Photos","US-Präsident Donald Trump hat Israelis und Palästinenser zu einem Kompromiss für den Frieden aufgerufen.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155396677270680/?type=3,,Tue May 23 14:33:23 CEST 2017,81,7,95
112784955679_10155396619090680,"ZDF heute","''Das ist traurig, die Welt, in der wir heute leben!'' So haben Mutter und Tochter den Moment der Explosion in der Manchester Arena erlebt.","ZDF heute shared their video.",https://www.facebook.com/ZDFheute/videos/10155396352705680/,"Die beiden wollten einen schönen Konzertabend erleben, dann wurden Mutter und Tochter Augenzeugen des Anschlags von Manchester.",Tue May 23 14:06:27 CEST 2017,55,0,46
112784955679_10155396419180680,,"Ein Anschlag auf ein Konzert, das von vielen Kindern besucht wird. Das hat eine neue Dimension, sagt ZDF-Terrorismusexperte Elmar Theveßen:",,https://www.facebook.com/ZDFheute/videos/10155396419180680/,,Tue May 23 12:36:38 CEST 2017,75,52,177
112784955679_10155396352705680,"Augenzeugen aus Manchester","Die beiden wollten einen schönen Konzertabend erleben, dann wurden Mutter und Tochter Augenzeugen des Anschlags von Manchester.",,https://www.facebook.com/ZDFheute/videos/10155396352705680/,,Tue May 23 12:04:46 CEST 2017,49,49,42
112784955679_10155396287570680,"May zu Manchester","+++JETZT LIVE+++ Die britische Premierministerin Theresa May zum Anschlag in Manchester (Originalton)","ZDF heute was live.",https://www.facebook.com/ZDFheute/videos/10155396287570680/,,Tue May 23 12:04:10 CEST 2017,93,72,167
112784955679_10155396260360680,"Timeline Photos","Die Flaggen in der Londoner Downing Street wehen auf halbmast – zum Gedenken an die Toten und Verletzten von Manchester.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155396260360680/?type=3,,Tue May 23 11:04:52 CEST 2017,93,29,57
112784955679_10155396104245680,"Timeline Photos","Merkel reagiert mit ''Trauer und Entsetzen'' auf den Anschlag in Manchester:",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155396104245680/?type=3,,Tue May 23 10:03:52 CEST 2017,1041,981,693
112784955679_10155395963630680,"Aktuelle Informationen aus Manchester","++++JETZT LIVE++++Die aktuellsten Informationen unserer Korrespondenten aus Manchester und London","ZDF heute was live.",https://www.facebook.com/ZDFheute/videos/10155395963630680/,,Tue May 23 09:00:08 CEST 2017,148,93,249
112784955679_10155395916120680,"Timeline Photos","Aktuelle Infos von der Polizei in Manchester: Sie geht von einem Selbstmordanschlag auf das Konzert von Ariana Grande in Manchester aus. Unter den Opfern sind auch Kinder.  Alle Infos: http://ly.zdf.de/fWfj/",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155395916120680/?type=3,,Tue May 23 08:19:59 CEST 2017,42,30,74
112784955679_10155395804745680,"Timeline Photos","US-Popstar Ariana Grande ist erschüttert. Bei ihrem Konzert in Manchester gestern Abend kam es zu einer Explosion mit mindestens 19 Toten und über 50 Verletzten.  UPDATE 08 Uhr: Die britische Polizei geht von einem Anschlag in Manchester aus. Die Explosion sei am späten Montagabend von einem Täter ausgelöst worden, der einen Sprengsatz am Körper getragen habe, teilte die Polizei mit. Die Zahl der Todesopfer sei auf 22 gestiegen.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155395804745680/?type=3,,Tue May 23 07:16:17 CEST 2017,115,69,82
112784955679_10155395761770680,"Explosion bei Popkonzert: Mutmaßlicher Terroranschlag in Manchester - heute-Nachrichten","Mindestens 19 Tote und mehr als 50 Verletzte: Bei einem Konzert der US-Sängerin Ariana Grande in Manchester ist es zu einer Explosion gekommen. Die Polizei behandelt den Vorfall als Terrorakt.",,http://ly.zdf.de/t6p/,"Bei einem Konzert der US-Popsängerin Ariana Grande in Manchester kommt es zu einer Explosion. Mindestens 19 Menschen sterben, 50 weitere werden verletzt. Die Hintergründe der Explosion sind bislang unklar. Die Polizei behandelt den Vorfall vorerst als Terrorakt.",Tue May 23 06:43:55 CEST 2017,71,90,94
112784955679_10155395388555680,"BBC News","Bei einer Explosion in einer Konzerthalle in der englischen Stadt Manchester sind nach Polizeiangaben mindestens 19 Menschen getötet und etwa 50 weitere verletzt worden.","ZDF heute shared BBC News's video.",https://www.facebook.com/bbcnews/videos/10154698432177217/,"Witness at Manchester Arena describes being thrown forward by the force of an explosion.  Police confirm that a number of people have been killed and injured in what is being treated as a terror attack.  Live updates: bbc.in/2qaNTSK",Tue May 23 02:47:27 CEST 2017,98,1,90
112784955679_10155394937305680,"ZDF heuteplus","Was macht Facebook, wenn Sie Beiträge als unangebracht melden? Das und mehr jetzt live bei ZDF heuteplus","ZDF heute shared ZDF heuteplus's live video.",https://www.facebook.com/heuteplus/videos/1607881049224137/,"Wie Facebook eure Timeline sauber hält - Das und mehr jetzt live mit Eva-Maria Lemke.",Mon May 22 23:00:22 CEST 2017,42,0,12
112784955679_1607880522557523,"Der Vormensch soll vielleicht doch nicht aus Afrika sondern Eu...","Wo ist die Wiege der Menschheit? Bekannt ist: In Afrika. Daran gibt es aber gewisse Zweifel. ZDF heuteplus geht der Sache nach.",,https://www.facebook.com/ZDFheute/videos/1607880522557523/,,Mon May 22 22:34:48 CEST 2017,116,46,45
112784955679_10155394737595680,"''In Zeiten von Donald Trump, Europa stark machen.''","SPD-Kanzlerkandidat Martin Schulz fordert, ''in guter sozialdemokratischer Tradition, Rüstungsbegrenzung und Abrüstung in Europa auch zu forcieren und zu fordern''.",,https://www.facebook.com/ZDFheute/videos/10155394737595680/,,Mon May 22 22:04:08 CEST 2017,345,54,257
112784955679_10155394391360680,"Timeline Photos","Rekordeinnahmen für den Bund, Kinderbetreuung ist aber Ländersache. In Deutschland fehlen rund 300.000 Kita-Plätze, vor allem in den alten Bundesländern.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155394391360680/?type=3,,Mon May 22 21:00:00 CEST 2017,74,61,119
112784955679_1607732205905688,"Kreuzberger wehren sich gegen Gentrifizierung","Verkauf, Luxussanierung, Verdrängung: ZDF heuteplus hat eine Frau getroffen, die ihren Kiez dagegen verteidigt hat.",,https://www.facebook.com/ZDFheute/videos/1607732205905688/,,Mon May 22 20:00:00 CEST 2017,74,12,10
112784955679_10155394311375680,"Regenbogen-Dorf","Mit Farbe aktiv die Armut bekämpfen: Ein Slum erlebt dank Instagram den wirtschaftlichen Aufschwung.",,https://www.facebook.com/ZDFheute/videos/10155394311375680/,,Mon May 22 19:02:17 CEST 2017,544,97,25
112784955679_10155394098640680,"Konflikte:","Konflikte, Gewalt und Katastrophen haben im vergangenen Jahr rund 31,1 Millionen Menschen innerhalb ihres Heimatlandes zur Flucht gezwungen. Das geht aus einem Bericht des Norwegischen Flüchtlingsrates und des Beobachtungszentrums für Binnenflüchtlinge hervor.",,https://www.facebook.com/ZDFheute/videos/10155394098640680/,,Mon May 22 18:01:29 CEST 2017,63,113,98
112784955679_10155393984375680,"Europaweit vernetzt: Münchner Polizei hebt Einbrecher-Clan aus","Die Münchner Polizei hat einen Einbrecher-Clan ausgehoben, der für jeden fünften Einbruch in Deutschland verantwortlich gewesen sein soll.",,http://www.heute.de/muenchen-polizei-hebt-einbrecher-clan-aus-20-festnahmen-47224700.html,,Mon May 22 17:02:36 CEST 2017,560,45,66
112784955679_10155393816905680,"US-Zirkus Ringling Bros. and Barnum & Bailey","Es ist das Ende einer Epoche, in der Elefanten in die Manege gehörten wie der Clown und die Seiltänzerin: Nach 146 Jahren schließt der US-Zirkus Ringling Bros. and Barnum & Bailey seine Pforten.",,https://www.facebook.com/ZDFheute/videos/10155393816905680/,,Mon May 22 16:03:31 CEST 2017,757,71,78
112784955679_10155393708745680,"US-Präsident in Nahost: Israel kritisiert US-Waffendeal mit Saudi-Arabien","Kriegsschiffe und Raketenabwehr - Saudi-Arabien freut sich auf eine große Waffenlieferung aus den USA. Israel ist empört.",,http://www.heute.de/us-praesident-donald-trump-in-israel-kritik-an-waffendeal-mit-saudi-arabien-47222854.html,,Mon May 22 15:08:16 CEST 2017,86,14,81
112784955679_10155393533260680,"Erklärraum Wolf","Über 150 Jahre lang gab es keine Wölfe in Deutschland, doch langsam sind sie wieder da. Das freut Forscher, Biologen und Tierschützer, sorgt aber bei Jägern, Tierhaltern und Wanderern für Ängste und Vorbehalte.",,https://www.facebook.com/ZDFheute/videos/10155393533260680/,,Mon May 22 14:00:40 CEST 2017,145,47,54
112784955679_10155393379770680,"SPD-PK im Willy-Brandt-Haus","+++ Jetzt live +++ Die SPD verschiebt die Vorstellung der Eckpunkte ihres Wahlprogramms für die Bundestagswahl.","ZDF heute was live.",https://www.facebook.com/ZDFheute/videos/10155393379770680/,,Mon May 22 13:02:30 CEST 2017,234,68,430
112784955679_10155393325410680,,"Hawaii: Über 1000 Grad heiße Lava strömt ins Meer und lässt neues Land entstehen.",,https://www.facebook.com/ZDFheute/videos/10155393325410680/,,Mon May 22 12:24:47 CEST 2017,273,77,24
112784955679_10155393227840680,"Gesichter und Stimmen aus Deutschland","Wie gerecht geht es zu in unserem Land? Wir haben Menschen in Deutschland besucht, nach ihren Hoffnungen und Wünschen gefragt. Heute: Armin Eugler. Der Allgäuer Milchbauer betreibt seinen Hof in der vierten Generation. Aus Berufung. Doch die Milchpreise fallen. #ichbindeutschland",,https://www.facebook.com/ZDFheute/videos/10155393227840680/,,Mon May 22 11:15:17 CEST 2017,100,35,35
112784955679_10155393022105680,"Timeline Photos","Immer mehr Kinder in Deutschland sind von Hartz IV abhängig. Waren es im Dezember 2015 noch rund 1,54 Millionen, so stieg die Zahl bis Dezember 2016 weiter an.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155393022105680/?type=3,,Mon May 22 09:22:42 CEST 2017,96,250,250
112784955679_10155392934080680,"Proteste gegen Orban","In Ungarn haben erneut tausende Menschen gegen Ministerpräsident Orban und das neue Hochschulgesetz demonstriert. Es schränkt nach Meinung vieler Kritiker die akademische Freiheit ein.",,https://www.facebook.com/ZDFheute/videos/10155392934080680/,,Mon May 22 08:29:47 CEST 2017,333,90,77
112784955679_10155392876550680,"Timeline Photos","Sigmar Gabriel fordert Schuldenerleichterungen für Griechenland. Gabriel sagte, die Griechen hätten große soziale Kürzungen ertragen. Dagegen sei die Agenda 2010 in Deutschland ein „laues Sommerlüftchen“ gewesen.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155392876550680/?type=3,,Mon May 22 07:47:23 CEST 2017,439,37,210
112784955679_10155392785480680,"Timeline Photos","Na das sieht doch ganz gut aus. Und auch in den nächsten Tagen bleibt es sonnig. Einen guten Start in die Woche.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155392785480680/?type=3,,Mon May 22 06:47:02 CEST 2017,138,17,5
112784955679_10155392743145680,"Nächste Station: Trump will Friedensprozess in Nahost ankurbeln","Nach einem milliardenschweren Waffendeal und einer Grundsatzrede zum Islam beginnt US-Präsident Donald Trump heute seinen ersten Besuch in Israel und den Palästinensergebieten.",,https://www.facebook.com/ZDFheute/videos/10155392743145680/,,Mon May 22 06:22:20 CEST 2017,64,19,38
112784955679_10155391906810680,"Rede in Riad: Trumps vieldeutige Botschaften","Bei der Rede von US-Präsident Trump in Riad gab es statt Anti-Islam-Rhetorik eine neue Botschaft: ''Freundschaft, Hoffnung und Liebe''",,https://www.facebook.com/ZDFheute/videos/10155391906810680/,,Sun May 21 23:36:24 CEST 2017,169,28,102
112784955679_10155391663355680,"Islamwissenschaftler Guido Steinberg zu Trumps Rede in Riad","''Menschenrechte spielen in dieser Politik überhaupt keine Rolle'', sagt Islamwissenschaftler Guido Steinberg zur Trump-Rede in Riad:",,https://www.facebook.com/ZDFheute/videos/10155391663355680/,,Sun May 21 22:08:03 CEST 2017,157,55,108
112784955679_10155391441055680,"Wiedervereint: Chibok-Mädchen wieder bei ihren Eltern","2014 wurden sie von der Terrormiliz Boko Haram in Nigeria entführt - jetzt haben 82 freigelassene Mädchen ihre Familien wieder getroffen.",,https://www.facebook.com/ZDFheute/videos/10155391441055680/,,Sun May 21 21:02:00 CEST 2017,257,44,26
112784955679_10155391323890680,"#FreeDeniz: Böhmermann singt","Fast 100 Tage ist Deniz Yücel in Haft. Grund genug für Jan Böhmermann mit den Gästen des Schauspiel Frankfurt ''Die Gedanken sind frei'' zu singen.",,https://www.facebook.com/ZDFheute/videos/10155391323890680/,,Sun May 21 20:15:34 CEST 2017,2342,393,224
112784955679_10155390974445680,"Hallo - Bonjour: Macron und die große Koalition","Eine Woche ist der französiche Präsident Macron im Amt. Wie geht es jetzt weiter? Eine Einschätzung von  FRANCE 2-Korrespondent Amaury Guibert und ZDF-Korrespondentin Susanne Freitag:",,https://www.facebook.com/ZDFheute/videos/10155390974445680/,,Sun May 21 19:30:00 CEST 2017,56,17,16
112784955679_10155391031565680,"Timeline Photos","US-Präsident Trump schwört muslimische Staaten auf Kampf gegen das ''Böse'' ein. Er erwartet von ihnen mehr Anstrengungen im Kampf gegen Extremisten.",,https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155391031565680/?type=3,,Sun May 21 18:26:02 CEST 2017,237,33,194
112784955679_10155390875730680,"Sonderparteitag der AKP in Ankara: Das System Erdogan beginnt","In der Türkei beginnt heute eine neue Ära: Auf einem Sonderparteitag der AKP hat sich Staatspräsident Erdogan zum neuen Parteivorsitzenden wählen lassen.",,http://www.heute.de/parteitag-der-akp-in-ankara-das-system-recep-tayyip-erdogan-beginnt-47209018.html,,Sun May 21 17:31:53 CEST 2017,94,30,175
112784955679_10155390721365680,"Maja Weber: Instagram Story","ZDF-Moderatorin  Maja Weber nimmt Sie heute in der Instagram-App in unseren Stories mit durch den Redaktionsalltag. www.instagram.com/zdfheute",,https://www.facebook.com/ZDFheute/videos/10155390721365680/,,Sun May 21 16:30:17 CEST 2017,62,0,8
112784955679_10155390485985680,"Deutsche Entwicklungshelferin in Kabul getötet","Eine Deutsche und ein afghanischer Wachmann tot, eine Finnin entführt: Der jüngste Anschlag auf ein ausländisches Gästehaus in Kabul trifft eine Organisation, die Kindern und Frauen hilft.",,https://www.facebook.com/ZDFheute/videos/10155390485985680/,,Sun May 21 15:05:15 CEST 2017,99,70,89
112784955679_10155390296780680,"Elektroautos","Eine Million Elektroautos sollten bis 2020 auf deutschen Straßen fahren. Dieses Ziel hatte sich die Bundesregierung 2011 gesetzt. Doch die Zulassungszahlen steigen seit Jahren nur langsam. Kein Wunder, dass Kanzlerin Merkel das Ziel Anfang der Woche kassiert hat. Warum kommt Deutschland bei der Elektromobilität nicht vom Fleck? Mehr dazu um 19.10 Uhr bei #berlindirekt.",,https://www.facebook.com/ZDFheute/videos/10155390296780680/,,Sun May 21 14:00:00 CEST 2017,52,19,146
112784955679_10155387935690680,"Schlangenhäute für den Luxus","Rund 600.000 Riesenschlangen werden jährlich zu Modeartikeln verarbeitet. Die Dunkelziffer ist deutlich höher. In einigen Regionen ist der Python selten geworden.  Die planet e-Dokumentation hier: http://ly.zdf.de/PMM1W/",,https://www.facebook.com/ZDFheute/videos/10155387935690680/,,Sun May 21 13:00:00 CEST 2017,238,407,124
112784955679_10155390183540680,"Proteste in Venezuela gehen weiter","Wann werden die gewaltsamen Auseinandersetzungen in Venezuela enden?  50 Tage dauern die Proteste schon an. Die Straßen in der Hauptstadt Caracas sind von Rauchbomben übersät.",,https://www.facebook.com/ZDFheute/videos/10155390183540680/,,Sun May 21 12:17:29 CEST 2017,32,19,37
112784955679_10155387905835680,"Hammer der Woche","In Dresden hat man beim Ausbau der Straßenbahntrasse schon in der Planung einen fatalen Anfängerfehler gemacht. Eine falsche Formalie und schon steht ein 20 Millionen-Projekt still.",,https://www.facebook.com/ZDFheute/videos/10155387905835680/,,Sun May 21 11:00:00 CEST 2017,112,89,91
112784955679_10155389973865680,"Timeline Photos",,"ZDF heute added a new photo.",https://www.facebook.com/ZDFheute/photos/a.275406990679.144521.112784955679/10155389973865680/?type=3,,Sun May 21 10:43:38 CEST 2017,64,41,85
112784955679_10155389878880680,"Trump auf Auslandsreise","US-Präsident Donald Trump hat sich an seinem ersten Abend in Saudi-Arabien tanzfreudig gezeigt. Nach anfänglicher Zurückhaltung schloss sich der 70-Jährige dem Reigen eines saudischen Schwerttanzes an.",,https://www.facebook.com/ZDFheute/videos/10155389878880680/,,Sun May 21 10:03:01 CEST 2017,868,251,343
112784955679_1403459919719282,"Altersarmut","Viele Geringverdiender fürchten sich vor Altersarmut. Doch wie arm sind die deutschen Senioren?",,https://www.facebook.com/ZDFheute/videos/1403459919719282/,,Sun May 21 09:12:57 CEST 2017,277,851,236
112784955679_10155389635070680,"Massenproteste gegen Maduro","50 Tage wird in Venezuela schon demonstriert - erneut sind Hunderttausende Menschen auf die Straße gegangen. Sie protestieren gegen Präsident Maduro, gegen den Lebensmittelmangel und eine drohende Diktatur. In Caracas kam es zu schweren Ausschreitungen.",,http://www.heute.de/ausschreitungen-bei-massenprotesten-in-venezuela-47218268.html,,Sun May 21 07:06:40 CEST 2017,52,16,40
112784955679_10155388529510680,"Iraner stellen sich hinter Politik von Präsident Ruhani","Die Menschen im Iran haben sich mit Präsident Ruhani für eine weitere Öffnung des Iran entschieden - auch wenn sich ihre Lage durch das Atomabkommen bislang nicht wie erhofft verbessert hat:",,https://www.facebook.com/ZDFheute/videos/10155388529510680/,,Sat May 20 22:22:41 CEST 2017,262,28,34
112784955679_10155388123080680,"Weltausstellung Reformation","Nichts weniger als ein Aufbruchssignal für Kirche und Gesellschaft soll sie werden, die Weltausstellung Reformation in Wittenberg.",,https://www.facebook.com/ZDFheute/videos/10155388123080680/,,Sat May 20 21:00:00 CEST 2017,124,121,36
112784955679_10155388167610680,"Trump","Erste Auslandsreise für US-Präsident Trump: Zum Auftakt ging es nach Saudi-Arabien, wo gleich ein milliardenschwerer Rüstungsdeal geschlossen wurde.",,https://www.facebook.com/ZDFheute/videos/10155388167610680/,,Sat May 20 20:01:19 CEST 2017,207,52,116
112784955679_10155387858000680,"Wahl im Iran","Es ist ein klares Votum für den Öffnungskurs in Iran: Der amtierende Präsident Ruhani ist mit klarer Mehrheit wiedergewählt worden.",,https://www.facebook.com/ZDFheute/videos/10155387858000680/,,Sat May 20 19:00:00 CEST 2017,299,20,20
112784955679_10155387697425680,"Europäischer Adipositas-Tag: Die Deutschen sind zu dick - Ärzte fordern Aktionsplan","Laut Robert Koch-Instituts haben in Deutschland zwei Drittel der Männer und die Hälfte der Frauen Übergewicht. Mediziner fordern deshalb von Politikern stärkeren Kampf gegen Übergewicht.",,http://www.heute.de/mediziner-fordern-zum-europaeischen-adipositas-tag-einen-adipositas-aktionsplan-47215312.html,,Sat May 20 18:00:00 CEST 2017,229,42,150
112784955679_10155387659210680,"Merkel über Ukraine-Konflikt","Bundeskanzlerin Angela Merkel hat dem ukrainischen Präsidenten Poroschenko Hilfe bei Friedensbemühungen zugesichert. Die Kanzlerin kritisierte weitere Verletzungen von Waffenstillstand in der Ostukraine.",,https://www.facebook.com/ZDFheute/videos/10155387659210680/,,Sat May 20 17:00:07 CEST 2017,124,25,104
112784955679_10155387512390680,"Schrägste neue Tierarten","Das Institut für Artenforschung der State University of New York hat seine jährliche Liste der zehn bizarrsten neuen Arten-Entdeckungen im Tier- und Pflanzenreich veröffentlicht.",,https://www.facebook.com/ZDFheute/videos/10155387512390680/,,Sat May 20 16:01:51 CEST 2017,120,30,13
112784955679_10155387401535680,"Terrorserie im Irak","Die Terrormiliz Islamischer Staat (IS) hat sich zu einer Serie von Selbstmordanschlägen im Irak mit fast 40 Toten bekannt.",,https://www.facebook.com/ZDFheute/videos/10155387401535680/,,Sat May 20 15:07:38 CEST 2017,65,17,71
